Date,Open,High,Low,Close,Adj Close,Volume
2012-12-01,33.889999,34.349998,33.590000,33.970001,25.905033,619700
2013-01-01,34.330002,35.009998,34.230000,34.910000,26.820002,730500
2013-02-01,35.049999,35.259998,34.639999,35.060001,26.935242,903600
2013-03-01,34.959999,35.740002,34.849998,35.730000,27.449970,818800
2013-04-01,35.669998,36.220001,35.139999,36.220001,27.826422,718200
2013-05-01,36.139999,37.169998,35.020000,36.220001,27.932434,988400
2013-06-01,36.119999,36.340000,34.560001,35.459999,27.346327,902300
2013-07-01,35.610001,36.680000,35.169998,36.430000,28.094381,951400
2013-08-01,36.610001,36.990002,35.000000,35.650002,27.694849,745600
2013-09-01,35.919998,37.419998,35.720001,36.869999,28.642601,550800
2013-10-01,36.830002,38.049999,36.290001,37.770000,29.341770,754600
2013-11-01,37.759998,38.349998,37.430000,38.240002,29.819674,942900
2013-12-01,38.169998,38.660000,37.599998,38.500000,30.022406,863000
2014-01-01,38.369999,38.669998,37.500000,37.680000,29.540911,821100
2014-02-01,37.689999,39.080002,37.110001,38.930000,30.520903,1187700
2014-03-01,38.570000,39.259998,38.470001,39.139999,30.685539,692800
2014-04-01,39.270000,39.389999,38.349998,39.189999,30.724741,684600
2014-05-01,39.250000,39.919998,38.980000,39.869999,31.370319,557300
2014-06-01,39.930000,41.990002,39.689999,40.470001,31.842415,693500
2014-07-01,40.650002,40.730000,39.480000,39.480000,31.063463,727700
2014-08-01,39.500000,40.500000,39.240002,40.490002,32.109154,662700
2014-09-01,40.580002,40.660000,39.410000,39.470001,31.300272,769300
2014-10-01,39.689999,40.250000,37.810001,40.119999,31.815739,1037800
2014-11-01,40.130001,40.709999,39.860001,40.560001,32.293324,1323100
2014-12-01,40.540001,40.619999,39.200001,40.119999,31.943022,4445100
2015-01-01,40.279999,40.590000,39.310001,39.939999,31.981800,2563700
2015-02-01,39.990002,41.369999,39.840000,41.110001,32.918674,1480100
2015-03-01,41.310001,42.270000,40.090000,40.820000,32.686459,1670900
2015-04-01,40.860001,41.889999,40.759998,41.209999,32.998745,1588800
2015-05-01,41.389999,41.810001,40.910000,41.340000,33.219608,1052500
2015-06-01,41.340000,41.400002,40.439999,40.540001,32.576756,1788700
2015-07-01,40.930000,42.540001,39.630001,40.599998,32.624950,1167800
2015-08-01,40.570000,40.630001,26.700001,38.880001,31.498285,2372700
2015-09-01,38.270000,39.389999,37.599998,38.160000,30.914984,2351400
2015-10-01,38.259998,39.990002,37.869999,39.639999,32.113987,2582700
2015-11-01,39.650002,40.049999,38.959999,39.639999,32.223560,4800500
2015-12-01,39.790001,39.950001,38.529999,38.880001,31.605743,17227000
2016-01-01,38.500000,38.660000,36.119999,37.660000,30.785482,10312900
2016-02-01,37.590000,37.950001,36.189999,37.580002,30.720097,4559000
2016-03-01,37.840000,39.610001,37.700001,39.450001,32.248730,2606400
2016-04-01,39.160000,40.189999,38.759998,39.619999,32.387699,1923500
2016-05-01,39.669998,40.000000,38.919998,39.840000,32.567539,1795500
2016-06-01,39.630001,40.490002,38.540001,40.029999,32.722851,1969000
2016-07-01,40.119999,40.869999,39.290001,40.860001,33.401352,1402200
2016-08-01,40.759998,41.279999,40.369999,40.889999,33.689377,1571500
2016-09-01,40.959999,41.459999,40.259998,41.150002,33.903584,1337600
2016-10-01,41.000000,41.070000,40.130001,40.360001,33.252708,1329100
2016-11-01,40.509998,40.509998,39.799999,40.220001,33.250702,2896100
2016-12-01,40.220001,41.110001,40.020000,40.580002,33.548321,7568700
2017-01-01,40.650002,41.419998,40.529999,41.110001,34.216557,8182800
2017-02-01,41.250000,42.139999,41.099998,42.000000,34.957317,2073200
2017-03-01,42.189999,42.480000,41.669998,42.389999,35.281918,1909100
2017-04-01,42.419998,42.869999,42.000000,42.820000,35.639820,1515900
2017-05-01,42.779999,43.540001,42.779999,43.470001,36.311886,1682400
2017-06-01,43.520000,43.980000,43.480000,43.610001,36.428837,1318300
2017-07-01,44.779999,44.779999,43.070000,44.119999,36.854858,1453900
2017-08-01,44.230000,44.349998,43.660000,44.330002,37.303688,1737200
2017-09-01,44.389999,44.849998,44.080002,44.830002,37.724438,1509400
2017-10-01,44.869999,45.320000,44.750000,45.299999,38.119953,2079200
2017-11-01,45.410000,45.889999,44.900002,45.840000,38.713203,2489900
2017-12-01,45.790001,46.259998,44.790001,44.919998,37.936234,3003800
2018-01-01,45.040001,46.770000,44.970001,46.230000,40.253475,2955700
2018-02-01,46.119999,46.279999,43.250000,44.720001,38.938686,3474700
2018-03-01,44.650002,45.669998,43.840000,44.570000,38.808075,1931000
2018-04-01,44.500000,45.049999,43.669998,44.349998,38.616516,2695200
2018-05-01,44.290001,45.070000,43.950001,44.570000,38.949520,1557900
2018-06-01,44.680000,45.180000,44.000000,44.360001,38.765995,1912200
2018-07-01,44.040001,45.029999,43.840000,44.880001,39.220417,1295100
2018-08-01,44.730000,45.389999,44.169998,45.160000,39.799034,1686900
2018-09-01,44.889999,45.430000,44.500000,45.130001,39.772591,1494700
2018-10-01,45.240002,45.439999,41.880001,42.740002,37.666302,2216500
2018-11-01,42.660000,43.730000,42.220001,43.240002,38.264412,4645500
2018-12-01,43.509998,43.650002,40.299999,41.310001,36.556496,12532900
2019-01-01,41.000000,43.389999,40.849998,43.340000,38.644112,7834500
2019-02-01,43.340000,44.410000,43.049999,44.040001,39.268265,3019900
2019-03-01,44.180000,44.900002,43.529999,44.700001,39.856762,2584500
2019-04-01,44.900002,45.500000,44.700001,45.500000,40.570080,2256800
2019-05-01,45.500000,45.590000,43.910000,44.110001,39.507107,1759400
2019-06-01,44.110001,46.119999,44.020000,46.020000,41.217808,2231900
2019-07-01,46.279999,46.380001,45.310001,45.540001,40.787884,1747900
2019-08-01,45.540001,45.919998,44.439999,45.520000,41.146717,1561500
2019-09-01,45.259998,46.340000,45.259998,46.060001,41.634838,1891700
2019-10-01,46.060001,46.660000,44.980000,46.570000,42.095829,1902800
2019-11-01,46.709999,47.410000,46.669998,47.230000,42.877914,1930500
2019-12-01,47.160000,48.180000,46.689999,47.840000,43.431702,2966100
2020-01-01,48.009998,48.639999,47.509998,47.639999,43.615414,3038400
2020-02-01,47.660000,48.889999,44.770000,45.700001,41.839294,2640900
2020-03-01,45.700001,47.830002,36.810001,41.380001,37.884251,8402500
2020-04-01,40.560001,44.450001,40.130001,43.889999,40.182205,4808800
2020-05-01,43.400002,45.680000,42.630001,45.410000,41.765854,4264300
2020-06-01,45.439999,47.500000,45.119999,46.389999,42.667202,4668200
2020-07-01,46.349998,48.090000,46.340000,47.709999,43.881271,2645600
2020-08-01,47.779999,49.509998,47.779999,49.360001,45.697868,1847900
2020-09-01,49.380001,50.070000,47.250000,48.439999,44.846123,2827700
2020-10-01,48.520000,49.820000,47.220001,47.500000,43.975872,2528700
2020-11-01,47.880001,51.459999,47.590000,51.080002,47.448292,2466900
2020-12-01,51.549999,52.360001,51.279999,52.200001,48.488663,2757800
2021-01-01,52.410000,53.419998,51.790001,52.049999,48.661766,2539100
2021-02-01,52.320000,54.180000,52.200001,52.660000,49.232056,2141900
2021-03-01,53.040001,53.939999,51.970001,53.560001,50.073467,4496300
2021-04-01,53.779999,55.389999,53.779999,54.880001,51.307549,2340000
2021-05-01,55.130001,55.680000,54.070000,55.590000,52.081192,2596000
2021-06-01,55.830002,56.320000,55.259998,56.000000,52.465317,2896000
2021-07-01,56.080002,56.490002,55.099998,56.180000,52.633953,2015900
2021-08-01,56.509998,57.099998,55.849998,57.099998,53.759506,2989200
2021-09-01,57.169998,57.360001,55.380001,55.470001,52.224869,2254500
2021-10-01,55.490002,57.009998,54.869999,56.900002,53.571209,2885200
2021-11-01,56.970001,57.820000,56.040001,56.230000,53.071651,3673100
2021-12-01,56.500000,57.360001,55.779999,57.080002,53.873909,8095100
2022-01-01,57.220001,57.340000,53.580002,55.150002,52.426537,6891700
2022-02-01,55.150002,55.700001,52.169998,54.049999,51.380852,3209100
2022-03-01,54.009998,54.619999,51.610001,53.959999,51.295292,5409000
2022-04-01,54.040001,54.259998,50.500000,50.560001,48.063194,5892400
2022-05-01,50.459999,51.599998,48.599998,50.810001,48.434925,9335800
2022-06-01,51.029999,51.119999,46.869999,48.000000,45.756279,10878500
2022-07-01,47.950001,50.119999,46.779999,50.099998,47.758110,7496000
2022-08-01,49.959999,51.040001,48.200001,48.200001,46.285698,7059500
2022-09-01,47.980000,49.130001,44.669998,44.779999,43.001514,8564400
2022-10-01,45.110001,46.389999,43.570000,46.029999,44.201878,12944500
2022-11-01,46.529999,49.200001,45.110001,49.200001,47.433628,19419800
2022-12-01,49.380001,49.900002,47.070000,47.160000,45.466866,28917700
2023-01-01,47.669998,50.250000,47.310001,50.070000,48.595886,23009100
2023-02-01,50.040001,50.950001,48.430000,48.660000,47.227402,5936600
2023-03-01,48.720001,50.029999,47.840000,50.029999,48.557064,7407600
2023-04-01,49.980000,50.580002,49.610001,50.389999,48.906464,3795400
2023-05-01,50.310001,50.400002,49.410000,49.810001,48.536102,3608100
2023-06-01,49.779999,51.759998,49.779999,51.450001,50.134159,3544100
2023-07-01,51.459999,52.270000,50.150002,52.200001,50.864979,3130500
2023-08-01,51.869999,52.040001,49.840000,51.189999,50.257343,3386200
2023-09-01,51.400002,51.529999,48.980000,49.410000,48.509773,3807900
2023-10-01,49.299999,49.669998,47.560001,48.099998,47.223640,6799300
2023-11-01,48.090000,51.599998,48.090000,51.400002,50.692818,8428400
2023-12-01,51.389999,53.480000,51.349998,53.189999,52.458183,11404000
2024-01-01,52.779999,53.599998,52.070000,53.180000,52.968086,9591200
2024-02-01,53.330002,54.470001,53.000000,54.369999,54.153343,3873400
2024-03-01,54.360001,55.740002,54.360001,55.669998,55.448162,3516000
2024-04-01,55.599998,55.669998,53.250000,54.090000,53.874458,3348500
2024-04-24,54.060001,54.095001,53.915001,53.935001,53.935001,48263
