Date,Open,High,Low,Close,Adj Close,Volume
2014-05-01,31.740000,32.380001,31.700001,32.310001,24.121559,0
2014-06-01,32.380001,32.990002,32.320000,32.470001,24.241011,0
2014-07-01,32.720001,32.910000,32.000000,32.000000,24.168932,0
2014-08-01,31.860001,32.500000,31.340000,32.330002,24.418182,0
2014-09-01,32.349998,32.619999,30.600000,30.600000,23.111546,0
2014-10-01,30.250000,30.570000,28.770000,30.570000,23.212492,0
2014-11-01,30.309999,30.830000,29.990000,30.520000,23.174530,0
2014-12-01,30.379999,30.420000,28.500000,29.120001,22.111473,0
2015-01-01,29.030001,29.709999,28.150000,29.190001,22.344320,0
2015-02-01,29.530001,30.850000,29.530001,30.790001,23.569088,0
2015-03-01,30.799999,30.969999,29.480000,30.219999,23.132765,0
2015-04-01,30.420000,32.279999,30.420000,31.730000,24.368105,0
2015-05-01,31.870001,32.310001,31.389999,31.389999,24.106993,0
2015-06-01,31.320000,31.620001,30.160000,30.200001,23.193092,0
2015-07-01,30.330000,30.570000,28.930000,30.030001,23.319077,0
2015-08-01,29.920000,30.250000,26.629999,27.780001,21.571903,0
2015-09-01,26.930000,27.959999,25.950001,26.520000,20.593475,0
2015-10-01,26.590000,28.750000,26.590000,28.230000,22.039036,0
2015-11-01,28.450001,28.520000,27.389999,27.830000,21.726751,0
2015-12-01,28.160000,28.160000,26.590000,27.010000,21.086576,0
2016-01-01,26.459999,26.459999,24.000000,25.510000,20.070612,0
2016-02-01,25.450001,25.450001,23.760000,24.879999,19.574942,0
2016-03-01,25.510000,26.980000,25.510000,26.840000,21.117027,0
2016-04-01,26.570000,27.940001,26.000000,27.420000,21.648001,0
2016-05-01,27.580000,27.580000,26.420000,27.129999,21.419044,0
2016-06-01,27.139999,27.920000,25.110001,26.580000,20.984823,0
2016-07-01,26.670000,27.740000,26.070000,27.740000,22.172539,0
2016-08-01,27.620001,28.459999,27.370001,27.959999,22.348389,0
2016-09-01,28.090000,28.780001,27.440001,28.180000,22.524233,0
2016-10-01,28.200001,28.280001,27.549999,27.719999,22.281803,0
2016-11-01,27.629999,27.629999,26.780001,27.120001,21.799505,0
2016-12-01,27.059999,28.110001,27.059999,27.450001,22.064768,0
2017-01-01,27.650000,28.799999,27.650000,28.530001,23.127363,0
2017-02-01,28.629999,29.260000,28.580000,28.930000,23.451618,0
2017-03-01,29.209999,29.900000,28.889999,29.670000,24.051485,0
2017-04-01,29.660000,30.430000,29.340000,30.309999,24.649696,0
2017-05-01,30.370001,31.350000,30.370001,31.250000,25.414156,0
2017-06-01,31.430000,31.690001,30.889999,31.049999,25.251505,0
2017-07-01,31.080000,32.110001,30.900000,32.110001,26.394831,0
2017-08-01,32.279999,32.369999,31.660000,32.310001,26.559240,0
2017-09-01,32.380001,32.930000,32.189999,32.709999,26.888041,0
2017-10-01,32.709999,33.380001,32.709999,33.349998,27.569845,0
2017-11-01,33.450001,33.849998,32.919998,33.599998,27.776524,0
2017-12-01,33.480000,33.959999,33.169998,33.959999,28.074129,0
2018-01-01,34.349998,36.560001,34.349998,35.900002,29.932869,0
2018-02-01,35.919998,35.919998,33.099998,34.029999,28.373686,0
2018-03-01,33.740002,34.529999,32.980000,33.700001,28.098539,0
2018-04-01,33.230000,34.380001,33.230000,33.980000,28.414272,0
2018-05-01,33.860001,34.470001,33.099998,33.259998,27.812202,0
2018-06-01,33.540001,33.930000,31.840000,32.209999,26.934189,0
2018-07-01,31.930000,33.119999,31.930000,33.099998,28.002504,0
2018-08-01,32.980000,32.980000,31.459999,32.349998,27.367998,0
2018-09-01,31.969999,32.750000,31.440001,32.340000,27.359549,0
2018-10-01,32.360001,32.360001,29.020000,29.700001,25.257946,0
2018-11-01,30.150000,30.709999,29.320000,30.080000,25.581110,0
2018-12-01,30.480000,30.480000,27.530001,28.370001,24.126865,0
2019-01-01,28.270000,30.520000,28.000000,30.520000,26.206120,0
2019-02-01,30.450001,31.280001,30.059999,31.020000,26.635447,0
2019-03-01,31.129999,31.620001,30.549999,31.160000,26.755655,0
2019-04-01,31.540001,32.099998,31.540001,32.029999,27.598692,0
2019-05-01,31.870001,32.099998,30.270000,30.270000,26.082186,0
2019-06-01,30.500000,31.680000,30.500000,31.680000,27.297112,0
2019-07-01,31.840000,32.080002,31.070000,31.070000,27.081854,0
2019-08-01,30.950001,30.950001,29.520000,30.370001,26.471708,0
2019-09-01,30.250000,31.629999,30.250000,31.000000,27.020838,0
2019-10-01,30.770000,32.160000,30.290001,32.060001,28.123337,0
2019-11-01,32.360001,32.730000,32.290001,32.389999,28.412819,0
2019-12-01,32.250000,33.549999,32.139999,33.389999,29.290033,0
2020-01-01,33.709999,33.990002,32.290001,32.290001,28.631470,0
2020-02-01,32.400002,33.529999,30.170000,30.170000,26.751671,0
2020-03-01,30.629999,31.120001,22.299999,25.400000,22.522121,0
2020-04-01,24.540001,27.740000,24.469999,27.309999,24.291124,0
2020-05-01,26.730000,28.590000,26.600000,28.590000,25.429636,0
2020-06-01,29.040001,30.889999,29.040001,29.680000,26.399143,0
2020-07-01,29.760000,31.670000,29.760000,30.860001,27.592524,0
2020-08-01,31.180000,32.520000,31.180000,32.180000,28.772760,0
2020-09-01,32.330002,32.580002,30.830000,31.350000,28.030640,0
2020-10-01,31.510000,32.639999,30.660000,30.660000,27.592875,0
2020-11-01,31.080000,35.330002,31.080000,34.650002,31.183737,0
2020-12-01,35.259998,36.419998,35.259998,36.349998,32.713665,0
2021-01-01,36.450001,38.110001,36.349998,36.349998,32.965435,0
2021-02-01,37.020000,38.990002,37.020000,37.150002,33.690945,0
2021-03-01,37.900002,38.310001,36.970001,37.650002,34.144398,0
2021-04-01,38.110001,39.180000,38.110001,38.619999,35.115582,0
2021-05-01,38.860001,39.880001,38.189999,39.880001,36.261250,0
2021-06-01,40.180000,40.529999,39.029999,39.340000,35.770252,0
2021-07-01,39.330002,39.430000,38.119999,38.750000,35.511734,0
2021-08-01,39.000000,39.480000,38.209999,39.410000,36.116589,0
2021-09-01,39.759998,40.099998,37.860001,37.860001,34.696114,0
2021-10-01,37.950001,39.250000,37.540001,38.840000,35.796356,0
2021-11-01,39.240002,39.480000,37.150002,37.150002,34.238792,0
2021-12-01,37.139999,38.490002,36.820000,38.130001,35.141994,0
2022-01-01,38.240002,38.830002,36.310001,37.169998,34.733315,0
2022-02-01,37.450001,38.049999,35.680000,35.990002,33.630672,0
2022-03-01,35.369999,36.400002,33.299999,35.770000,33.425091,0
2022-04-01,36.130001,36.410000,33.119999,33.549999,31.405397,0
2022-05-01,33.459999,34.150002,31.639999,34.060001,31.882795,0
2022-06-01,33.790001,34.310001,30.590000,30.940001,28.962233,0
2022-07-01,30.910000,32.009998,29.889999,32.009998,30.311140,0
2022-08-01,32.020000,32.680000,30.709999,30.709999,29.080133,0
2022-09-01,30.320000,31.299999,27.530001,27.530001,26.068905,0
2022-10-01,28.080000,29.110001,27.330000,28.459999,27.092520,0
2022-11-01,28.790001,32.340000,28.299999,32.340000,30.786087,0
2022-12-01,32.459999,32.459999,30.980000,31.240000,29.738943,0
2023-01-01,31.400000,34.180000,31.400000,33.880001,32.646748,0
2023-02-01,34.200001,34.200001,32.340000,32.430000,31.249529,0
2023-03-01,32.709999,33.270000,31.400000,33.270000,32.058952,0
2023-04-01,33.459999,34.040001,33.279999,33.860001,32.697460,0
2023-05-01,33.790001,34.060001,32.720001,32.720001,31.596601,0
2023-06-01,33.189999,34.799999,33.189999,33.799999,32.639519,0
2023-07-01,33.910000,35.080002,33.060001,35.080002,34.242599,0
2023-08-01,34.730000,34.730000,32.770000,33.500000,32.700314,0
2023-09-01,33.610001,33.610001,32.119999,32.240002,31.470394,0
2023-10-01,31.879999,32.549999,30.830000,31.150000,30.572876,0
2023-11-01,31.459999,33.759998,31.459999,33.759998,33.134521,0
2023-12-01,34.000000,34.910000,33.630001,34.910000,34.263214,0
2024-01-01,34.520000,34.639999,33.580002,34.330002,34.206818,0
2024-02-01,34.669998,35.619999,34.310001,35.459999,35.332760,0
2024-03-01,35.840000,36.490002,35.590000,36.419998,36.289314,0
2024-04-01,36.310001,36.500000,34.889999,35.669998,35.669998,0
