Date,Open,High,Low,Close,Adj Close,Volume
2020-06-01,100.019997,100.029999,100.000000,100.025002,92.983772,7758800
2020-07-01,100.019997,100.040001,100.010002,100.025002,92.983772,361100
2020-08-01,100.014999,100.029999,100.000000,100.019997,92.984673,610100
2020-09-01,100.019997,100.029999,100.000000,100.019997,92.994896,750300
2020-10-01,100.019997,100.050003,100.000000,100.019997,93.001411,540300
2020-11-01,100.014999,100.029999,100.010002,100.019997,93.006050,1098500
2020-12-01,100.010002,100.029999,100.010002,100.014999,93.006088,797800
2021-01-01,100.019997,100.019997,100.010002,100.019997,93.020920,970500
2021-02-01,100.012001,100.019997,100.010002,100.014999,93.016304,1079600
2021-03-01,100.019997,100.029999,100.010002,100.014999,93.020950,836000
2021-04-01,100.019997,100.029999,100.010002,100.029999,93.034889,1184900
2021-05-01,100.029999,100.029999,100.019997,100.029999,93.034889,532900
2021-06-01,100.019997,100.029999,100.010002,100.025002,93.033958,538400
2021-07-01,100.019997,100.029999,100.010002,100.025002,93.035835,614200
2021-08-01,100.010002,100.029999,100.010002,100.025002,93.037689,408600
2021-09-01,100.028000,100.029999,100.010002,100.025002,93.039551,1231300
2021-10-01,100.029999,100.029999,100.010002,100.019997,93.037666,1143100
2021-11-01,100.019997,100.029999,100.010002,100.019997,93.040443,575200
2021-12-01,100.023003,100.029999,100.010002,100.025002,93.047913,1262500
2022-01-01,100.012001,100.040001,100.010002,100.025002,93.055359,2639400
2022-02-01,100.015999,100.040001,100.010002,100.029999,93.059975,12327400
2022-03-01,100.029999,100.050003,100.010002,100.050003,93.080482,8743600
2022-04-01,100.029999,100.059998,100.010002,100.059998,93.097214,8426400
2022-05-01,100.029999,100.089996,100.010002,100.080002,93.132591,11741900
2022-06-01,100.050003,100.120003,100.019997,100.120003,93.193069,13717700
2022-07-01,100.050003,100.139999,100.029999,100.099998,93.212654,21872700
2022-08-01,100.029999,100.209999,100.019997,100.199997,93.370110,16578300
2022-09-01,100.059998,100.269997,100.040001,100.269997,93.543732,26611200
2022-10-01,100.120003,100.320000,100.110001,100.309998,93.738228,29945600
2022-11-01,100.080002,100.389999,100.080002,100.370003,93.941391,28109600
2022-12-01,100.129997,100.269997,99.959999,100.139999,93.951836,41290200
2023-01-01,100.150002,100.470001,100.150002,100.459999,94.827858,39687400
2023-02-01,100.099998,100.430000,100.080002,100.430000,94.799538,41644800
2023-03-01,100.160004,100.580002,100.150002,100.580002,95.314941,63108300
2023-04-01,100.230003,100.580002,100.220001,100.559998,95.560532,48239800
2023-05-01,100.199997,100.610001,100.180000,100.589996,95.934311,44942400
2023-06-01,100.230003,100.639999,100.209999,100.629997,96.348015,47932600
2023-07-01,100.250000,100.629997,100.239998,100.620003,96.753990,46766100
2023-08-01,100.209999,100.680000,100.199997,100.669998,97.204865,60104700
2023-09-01,100.269997,100.669998,100.260002,100.669998,97.633743,57587900
2023-10-01,100.269997,100.699997,100.260002,100.699997,98.082764,72299500
2023-11-01,100.285004,100.739998,100.279999,100.730003,98.515160,74727600
2023-12-01,100.320000,100.459999,100.040001,100.269997,98.482880,70103500
2024-01-01,100.290001,100.720001,100.279999,100.709999,99.804047,66564700
2024-02-01,100.320000,100.709999,100.309998,100.699997,99.794136,65768700
2024-03-01,100.320000,100.720001,100.309998,100.709999,100.260002,67697400
2024-04-01,100.300003,100.620003,100.290001,100.610001,100.160446,68083200
2024-04-24,100.629997,100.629997,100.620003,100.620102,100.620102,770386
